node,ip,zone,pool,cpu_allocatable,memory_allocatable_gib,pods,cpu_requests,memory_requests_gib,cpu_limits,memory_limits_gib,container_cpu_usage,container_memory_usage_gib,cpu_busy,cpu_iowait,cpu_steal,cpu_steal_max24h,mem_available,mem_available_min24h,mem_pressure_max24h,cpu_pressure_max24h,cpu_exec,cpu_exec_peak24h,cpu_exec_avg24h,memory_pressure_avg24h,cpu_request_pct,memory_request_pct
talos-prod-cluster-v2-control-planes-djzhc6,192.168.10.79,hp-sff,,3.95,11.066398620605469,18,1.7500000000000004,4.033203125,1.5,13.76171875,0.6567970155561099,4.929100036621094,27.723148148148468,2.896296296296273,5.874074074074121,6.074074074074108,55.07315720311794,51.899784868307876,1.8518518518518519e-06,8.525485555555525,14.552777777777463,20.494444444444877,13.896881430041152,3.9365520435336344e-08,44.30379746835444,36.445489298480865
talos-prod-cluster-v2-dell-workers-nkq6qd,192.168.10.177,dell,disposable,5.95,28.88605499267578,52,3.0420000000000003,19.977495232596993,5.5,86.08888959884644,1.6047944894009298,9.815292358398438,51.71728395061772,3.5796296296296166,2.8703703703703707,4.009259259259248,60.50865296035322,67.90305877828177,15.154629629629637,13.856846296295974,25.827777777778078,39.735185185184186,24.50797110768177,1.8291734734282734,51.12605042016807,69.15965242627419
talos-prod-cluster-v2-gpu-workers-7ct4kq,192.168.10.80,house,gpu,29.95,97.67168426513672,85,16.868999999999993,61.57959394622594,23.8,226.78515625,5.235611840533368,36.33015060424805,41.92234567901261,12.955679012345678,1.0669135802469116,1.5560493827160575,60.10563220155512,55.80747397285831,8.053122962963041,9.526002962962863,18.730987654321076,33.92481481481509,22.61898643246742,3.3847931145073513,56.32387312186976,63.04753973430392
talos-prod-cluster-v2-hp-elite-workers-rgkw5s,192.168.10.172,hp-elite,general,15.950000000000001,22.976593017578125,47,7.911999999999996,12.972162937745452,4.0,45.69140625,0.9662788699017286,10.423171997070312,17.444212962962958,2.2618055555555556,0.09837962962962964,0.5701388888888882,66.49566948860272,38.34719275701752,0.08451148148230493,51.674053703703706,17.092577277777778,81.48125000000009,17.950129713877025,0.003353181660304961,49.60501567398117,56.458165611503695
talos-prod-cluster-v2-hp-micro-workers-7wwjmh,192.168.10.156,shed,edge,3.95,23.386688232421875,13,1.2060000000000002,2.5658547319471836,1.1,14.87890625,0.0941342181567767,1.3890838623046875,5.777777777777238,0.0722222222222197,0.007407407407406592,0.05185185185185207,89.82726908776027,89.75720847301754,0.0,1.1533214814815236,4.958333333333503,26.52962962962967,4.9594200102880555,0.0,30.53164556962026,10.9714325792826
talos-prod-cluster-v2-hp-sff-workers-rldgrj,192.168.10.150,hp-sff,general,5.95,38.682918548583984,71,4.309999999999999,16.346820371225476,4.15,51.4541015625,1.1748019033406938,12.04916000366211,37.26604938271555,4.285185185184965,9.47222222222238,9.11728395061722,70.6887953206028,67.46297566959352,0.019590740740753707,18.119469629628945,21.125925925925745,30.311111111110918,20.604014079360166,0.00011046891281702802,72.43697478991594,42.25849802593001
